"","colony","location","vid","day","date","time","zt","frame","section","maze_count"
"1534",13,"maze","GH01357",1,2020-01-21,"12:30pm",18.5,1226,"j",1
"1535",13,"maze","GH01357",1,2020-01-21,"12:30pm",18.5,1226,"q",3
"1536",13,"maze","GH01357",1,2020-01-21,"12:30pm",18.5,1226,"l",1
"1537",13,"maze","GH01357",1,2020-01-21,"12:30pm",18.5,1226,"p",2
"1538",13,"maze","GH01357",1,2020-01-21,"12:30pm",18.5,1226,"g",2
"1539",13,"maze","GH01357",1,2020-01-21,"12:30pm",18.5,1226,"f",1
"1540",13,"maze","GH01357",1,2020-01-21,"12:30pm",18.5,1226,"s",2
"1541",13,"maze","GH01357",1,2020-01-21,"12:30pm",18.5,1226,"10",1
"1542",13,"maze","GH01357",1,2020-01-21,"12:30pm",18.5,1226,"o",2
"1543",13,"maze","GH01357",1,2020-01-21,"12:30pm",18.5,1226,"7",1
"1544",13,"maze","GH01357",1,2020-01-21,"12:30pm",18.5,1226,"c",1
"1545",13,"maze","GH01357",1,2020-01-21,"12:30pm",18.5,1226,"u",1
"1546",13,"maze","GH01357",1,2020-01-21,"12:30pm",18.5,1226,"d",1
"1547",13,"maze","GH01357",1,2020-01-21,"1pm",19,1256,"aa",3
"1548",13,"maze","GH01357",1,2020-01-21,"1pm",19,1256,"bb",4
"1549",13,"maze","GH01357",1,2020-01-21,"1pm",19,1256,"a",3
"1550",13,"maze","GH01357",1,2020-01-21,"1pm",19,1256,"cc",1
"1551",13,"maze","GH01357",1,2020-01-21,"1pm",19,1256,"b",3
"1552",13,"maze","GH01357",1,2020-01-21,"1pm",19,1256,"ee",1
"1553",13,"maze","GH01357",1,2020-01-21,"1pm",19,1256,"ff",2
"1554",13,"maze","GH01357",1,2020-01-21,"1pm",19,1256,"t",1
"1555",13,"maze","GH01357",1,2020-01-21,"1pm",19,1256,"w",1
"1556",13,"maze","GH01357",1,2020-01-21,"1pm",19,1256,"j",1
"1557",13,"maze","GH01357",1,2020-01-21,"1pm",19,1256,"i",1
"1558",13,"maze","GH01357",1,2020-01-21,"1pm",19,1256,"h",5
"1559",13,"maze","GH01357",1,2020-01-21,"1pm",19,1256,"n",1
"1560",13,"maze","GH01357",1,2020-01-21,"1pm",19,1256,"l",1
"1561",13,"maze","GH01357",1,2020-01-21,"1pm",19,1256,"p",1
"1562",13,"maze","GH01357",1,2020-01-21,"1pm",19,1256,"f",2
"1563",13,"maze","GH01357",1,2020-01-21,"1pm",19,1256,"v",2
"1564",13,"maze","GH01357",1,2020-01-21,"1pm",19,1256,"o",5
"1565",13,"maze","GH01357",1,2020-01-21,"1:30pm",19.5,1286,"1",1
"1566",13,"maze","GH01357",1,2020-01-21,"1:30pm",19.5,1286,"bb",2
"1567",13,"maze","GH01357",1,2020-01-21,"1:30pm",19.5,1286,"2",1
"1568",13,"maze","GH01357",1,2020-01-21,"1:30pm",19.5,1286,"cc",2
"1569",13,"maze","GH01357",1,2020-01-21,"1:30pm",19.5,1286,"a",2
"1570",13,"maze","GH01357",1,2020-01-21,"1:30pm",19.5,1286,"b",4
"1571",13,"maze","GH01357",1,2020-01-21,"1:30pm",19.5,1286,"ff",2
"1572",13,"maze","GH01357",1,2020-01-21,"1:30pm",19.5,1286,"14",1
"1573",13,"maze","GH01357",1,2020-01-21,"1:30pm",19.5,1286,"m",1
"1574",13,"maze","GH01357",1,2020-01-21,"1:30pm",19.5,1286,"h",4
"1575",13,"maze","GH01357",1,2020-01-21,"1:30pm",19.5,1286,"k",1
"1576",13,"maze","GH01357",1,2020-01-21,"1:30pm",19.5,1286,"w",2
"1577",13,"maze","GH01357",1,2020-01-21,"1:30pm",19.5,1286,"v",1
"1578",13,"maze","GH01357",1,2020-01-21,"1:30pm",19.5,1286,"10",1
"1579",13,"maze","GH01357",1,2020-01-21,"1:30pm",19.5,1286,"o",2
"1580",13,"maze","GH01357",1,2020-01-21,"1:30pm",19.5,1286,"s",1
"1581",13,"maze","GH01357",1,2020-01-21,"1:30pm",19.5,1286,"f",2
"1582",13,"maze","GH01357",1,2020-01-21,"2pm",20,1316,"aa",3
"1583",13,"maze","GH01357",1,2020-01-21,"2pm",20,1316,"bb",6
"1584",13,"maze","GH01357",1,2020-01-21,"2pm",20,1316,"a",1
"1585",13,"maze","GH01357",1,2020-01-21,"2pm",20,1316,"cc",1
"1586",13,"maze","GH01357",1,2020-01-21,"2pm",20,1316,"dd",2
"1587",13,"maze","GH01357",1,2020-01-21,"2pm",20,1316,"b",1
"1588",13,"maze","GH01357",1,2020-01-21,"2pm",20,1316,"ee",1
"1589",13,"maze","GH01357",1,2020-01-21,"2pm",20,1316,"j",1
"1590",13,"maze","GH01357",1,2020-01-21,"2pm",20,1316,"i",8
"1591",13,"maze","GH01357",1,2020-01-21,"2pm",20,1316,"h",4
"1592",13,"maze","GH01357",1,2020-01-21,"2pm",20,1316,"f",2
"1593",13,"maze","GH01357",1,2020-01-21,"2pm",20,1316,"w",1
"1594",13,"maze","GH01357",1,2020-01-21,"2pm",20,1316,"d",1
"1595",13,"maze","GH01357",1,2020-01-21,"2pm",20,1316,"f",1
"1596",13,"maze","GH01357",1,2020-01-21,"2pm",20,1316,"o",1
"1597",13,"maze","GH01357",1,2020-01-21,"2:30pm",20.5,1346,"aa",1
"1598",13,"maze","GH01357",1,2020-01-21,"2:30pm",20.5,1346,"bb",4
"1599",13,"maze","GH01357",1,2020-01-21,"2:30pm",20.5,1346,"2",1
"1600",13,"maze","GH01357",1,2020-01-21,"2:30pm",20.5,1346,"a",1
"1601",13,"maze","GH01357",1,2020-01-21,"2:30pm",20.5,1346,"cc",4
"1602",13,"maze","GH01357",1,2020-01-21,"2:30pm",20.5,1346,"dd",2
"1603",13,"maze","GH01357",1,2020-01-21,"2:30pm",20.5,1346,"b",2
"1604",13,"maze","GH01357",1,2020-01-21,"2:30pm",20.5,1346,"ee",1
"1605",13,"maze","GH01357",1,2020-01-21,"2:30pm",20.5,1346,"ff",1
"1606",13,"maze","GH01357",1,2020-01-21,"2:30pm",20.5,1346,"i",4
"1607",13,"maze","GH01357",1,2020-01-21,"2:30pm",20.5,1346,"j",2
"1608",13,"maze","GH01357",1,2020-01-21,"2:30pm",20.5,1346,"14",1
"1609",13,"maze","GH01357",1,2020-01-21,"2:30pm",20.5,1346,"h",6
"1610",13,"maze","GH01357",1,2020-01-21,"2:30pm",20.5,1346,"l",1
"1611",13,"maze","GH01357",1,2020-01-21,"2:30pm",20.5,1346,"v",1
"1612",13,"maze","GH01357",1,2020-01-21,"2:30pm",20.5,1346,"o",3
"1613",13,"maze","GH01357",1,2020-01-21,"2:30pm",20.5,1346,"d",1
"1614",13,"maze","GH01357",1,2020-01-21,"3pm",21,1376,"aa",2
"1615",13,"maze","GH01357",1,2020-01-21,"3pm",21,1376,"1",1
"1616",13,"maze","GH01357",1,2020-01-21,"3pm",21,1376,"bb",1
"1617",13,"maze","GH01357",1,2020-01-21,"3pm",21,1376,"cc",2
"1618",13,"maze","GH01357",1,2020-01-21,"3pm",21,1376,"dd",3
"1619",13,"maze","GH01357",1,2020-01-21,"3pm",21,1376,"ee",2
"1620",13,"maze","GH01357",1,2020-01-21,"3pm",21,1376,"b",4
"1621",13,"maze","GH01357",1,2020-01-21,"3pm",21,1376,"ff",2
"1622",13,"maze","GH01357",1,2020-01-21,"3pm",21,1376,"j",1
"1623",13,"maze","GH01357",1,2020-01-21,"3pm",21,1376,"i",2
"1624",13,"maze","GH01357",1,2020-01-21,"3pm",21,1376,"h",6
"1625",13,"maze","GH01357",1,2020-01-21,"3pm",21,1376,"m",1
"1626",13,"maze","GH01357",1,2020-01-21,"3pm",21,1376,"12",1
"1627",13,"maze","GH01357",1,2020-01-21,"3pm",21,1376,"v",2
"1628",13,"maze","GH01357",1,2020-01-21,"3pm",21,1376,"p",1
"1629",13,"maze","GH01357",1,2020-01-21,"3pm",21,1376,"f",1
"1630",13,"maze","GH01357",1,2020-01-21,"3pm",21,1376,"o",2
"1631",13,"maze","GH01357",1,2020-01-21,"3pm",21,1376,"c",2
"1632",13,"maze","GH01357",1,2020-01-21,"3pm",21,1376,"u",1
"1633",13,"maze","GH01357",1,2020-01-21,"3:30pm",21.5,1406,"aa",5
"1634",13,"maze","GH01357",1,2020-01-21,"3:30pm",21.5,1406,"bb",3
"1635",13,"maze","GH01357",1,2020-01-21,"3:30pm",21.5,1406,"a",1
"1636",13,"maze","GH01357",1,2020-01-21,"3:30pm",21.5,1406,"dd",1
"1637",13,"maze","GH01357",1,2020-01-21,"3:30pm",21.5,1406,"i",2
"1638",13,"maze","GH01357",1,2020-01-21,"3:30pm",21.5,1406,"14",1
"1639",13,"maze","GH01357",1,2020-01-21,"3:30pm",21.5,1406,"m",1
"1640",13,"maze","GH01357",1,2020-01-21,"3:30pm",21.5,1406,"h",4
"1641",13,"maze","GH01357",1,2020-01-21,"3:30pm",21.5,1406,"n",1
"1642",13,"maze","GH01357",1,2020-01-21,"3:30pm",21.5,1406,"v",2
"1643",13,"maze","GH01357",1,2020-01-21,"3:30pm",21.5,1406,"o",1
"1644",13,"maze","GH01357",1,2020-01-21,"3:30pm",21.5,1406,"c",1
"1645",13,"maze","GH01357",1,2020-01-21,"4pm",22,1436,"aa",4
"1646",13,"maze","GH01357",1,2020-01-21,"4pm",22,1436,"1",1
"1647",13,"maze","GH01357",1,2020-01-21,"4pm",22,1436,"i",3
"1648",13,"maze","GH01357",1,2020-01-21,"4pm",22,1436,"h",5
"1649",13,"maze","GH01357",1,2020-01-21,"4pm",22,1436,"m",2
"1650",13,"maze","GH01357",1,2020-01-21,"4pm",22,1436,"bb",2
"1651",13,"maze","GH01357",1,2020-01-21,"4pm",22,1436,"2",2
"1652",13,"maze","GH01357",1,2020-01-21,"4pm",22,1436,"a",1
"1653",13,"maze","GH01357",1,2020-01-21,"4pm",22,1436,"b",2
"1654",13,"maze","GH01357",1,2020-01-21,"4pm",22,1436,"ee",1
"1655",13,"maze","GH01357",1,2020-01-21,"4pm",22,1436,"ff",4
"1656",13,"maze","GH01357",1,2020-01-21,"4pm",22,1436,"v",1
"1657",13,"maze","GH01357",1,2020-01-21,"4pm",22,1436,"o",4
"1658",13,"maze","GH01357",2,2020-01-21,"4:30pm",22.5,1466,"aa",5
"1659",13,"maze","GH01357",2,2020-01-21,"4:30pm",22.5,1466,"1",3
"1660",13,"maze","GH01357",2,2020-01-21,"4:30pm",22.5,1466,"bb",3
"1661",13,"maze","GH01357",2,2020-01-21,"4:30pm",22.5,1466,"2",1
"1662",13,"maze","GH01357",2,2020-01-21,"4:30pm",22.5,1466,"a",1
"1663",13,"maze","GH01357",2,2020-01-21,"4:30pm",22.5,1466,"i",1
"1664",13,"maze","GH01357",2,2020-01-21,"4:30pm",22.5,1466,"h",6
"1665",13,"maze","GH01357",2,2020-01-21,"4:30pm",22.5,1466,"m",1
"1666",13,"maze","GH01357",2,2020-01-21,"4:30pm",22.5,1466,"l",1
"1667",13,"maze","GH01357",2,2020-01-21,"4:30pm",22.5,1466,"j",1
"1668",13,"maze","GH01357",2,2020-01-21,"4:30pm",22.5,1466,"dd",1
"1669",13,"maze","GH01357",2,2020-01-21,"4:30pm",22.5,1466,"ff",5
"1670",13,"maze","GH01357",2,2020-01-21,"4:30pm",22.5,1466,"v",2
"1671",13,"maze","GH01357",2,2020-01-21,"4:30pm",22.5,1466,"o",5
"1672",13,"maze","GH01357",2,2020-01-21,"5pm",23,1496,"aa",1
"1673",13,"maze","GH01357",2,2020-01-21,"5pm",23,1496,"bb",3
"1674",13,"maze","GH01357",2,2020-01-21,"5pm",23,1496,"a",1
"1675",13,"maze","GH01357",2,2020-01-21,"5pm",23,1496,"cc",1
"1676",13,"maze","GH01357",2,2020-01-21,"5pm",23,1496,"i",1
"1677",13,"maze","GH01357",2,2020-01-21,"5pm",23,1496,"h",2
"1678",13,"maze","GH01357",2,2020-01-21,"5pm",23,1496,"m",1
"1679",13,"maze","GH01357",2,2020-01-21,"5pm",23,1496,"ff",3
"1680",13,"maze","GH01357",2,2020-01-21,"5pm",23,1496,"w",1
"1681",13,"maze","GH01357",2,2020-01-21,"5pm",23,1496,"k",1
"1682",13,"maze","GH01357",2,2020-01-21,"5pm",23,1496,"16",1
"1683",13,"maze","GH01357",2,2020-01-21,"5pm",23,1496,"o",2
"1684",13,"maze","GH01357",2,2020-01-21,"5:30pm",23.5,1526,"aa",4
"1685",13,"maze","GH01357",2,2020-01-21,"5:30pm",23.5,1526,"bb",3
"1686",13,"maze","GH01357",2,2020-01-21,"5:30pm",23.5,1526,"i",2
"1687",13,"maze","GH01357",2,2020-01-21,"5:30pm",23.5,1526,"14",1
"1688",13,"maze","GH01357",2,2020-01-21,"5:30pm",23.5,1526,"h",3
"1689",13,"maze","GH01357",2,2020-01-21,"5:30pm",23.5,1526,"m",1
"1690",13,"maze","GH01357",2,2020-01-21,"5:30pm",23.5,1526,"q",1
"1691",13,"maze","GH01357",2,2020-01-21,"5:30pm",23.5,1526,"dd",1
"1692",13,"maze","GH01357",2,2020-01-21,"5:30pm",23.5,1526,"u",1
"1693",13,"maze","GH01357",2,2020-01-21,"5:30pm",23.5,1526,"8",1
"1694",13,"maze","GH01357",2,2020-01-21,"5:30pm",23.5,1526,"d",1
"1695",13,"maze","GH01357",2,2020-01-21,"5:30pm",23.5,1526,"o",1
"1696",13,"maze","GH01357",2,2020-01-21,"5:30pm",23.5,1526,"e",1
"1697",13,"maze","GH01357",2,2020-01-21,"6pm",0,1556,"1",1
"1698",13,"maze","GH01357",2,2020-01-21,"6pm",0,1556,"a",1
"1699",13,"maze","GH01357",2,2020-01-21,"6pm",0,1556,"i",1
"1700",13,"maze","GH01357",2,2020-01-21,"6pm",0,1556,"h",2
"1701",13,"maze","GH01357",2,2020-01-21,"6pm",0,1556,"14",1
"1702",13,"maze","GH01357",2,2020-01-21,"6pm",0,1556,"m",2
"1703",13,"maze","GH01357",2,2020-01-21,"6pm",0,1556,"j",1
"1704",13,"maze","GH01357",2,2020-01-21,"6pm",0,1556,"q",1
"1705",13,"maze","GH01357",2,2020-01-21,"6pm",0,1556,"13",1
"1706",13,"maze","GH01357",2,2020-01-21,"6pm",0,1556,"g",1
"1707",13,"maze","GH01357",2,2020-01-21,"6pm",0,1556,"dd",2
"1708",13,"maze","GH01357",2,2020-01-21,"6pm",0,1556,"ff",4
"1709",13,"maze","GH01357",2,2020-01-21,"6pm",0,1556,"t",2
"1710",13,"maze","GH01357",2,2020-01-21,"6pm",0,1556,"w",1
"1711",13,"maze","GH01357",2,2020-01-21,"6:30pm",0.5,1586,"aa",2
"1712",13,"maze","GH01357",2,2020-01-21,"6:30pm",0.5,1586,"bb",2
"1713",13,"maze","GH01357",2,2020-01-21,"6:30pm",0.5,1586,"2",3
"1714",13,"maze","GH01357",2,2020-01-21,"6:30pm",0.5,1586,"a",4
"1715",13,"maze","GH01357",2,2020-01-21,"6:30pm",0.5,1586,"cc",4
"1716",13,"maze","GH01357",2,2020-01-21,"6:30pm",0.5,1586,"dd",2
"1717",13,"maze","GH01357",2,2020-01-21,"6:30pm",0.5,1586,"ff",6
"1718",13,"maze","GH01357",2,2020-01-21,"6:30pm",0.5,1586,"h",2
"1719",13,"maze","GH01357",2,2020-01-21,"6:30pm",0.5,1586,"v",1
"1720",13,"maze","GH01357",2,2020-01-21,"6:30pm",0.5,1586,"k",2
"1721",13,"maze","GH01357",2,2020-01-21,"6:30pm",0.5,1586,"w",3
"1722",13,"maze","GH01357",2,2020-01-21,"6:30pm",0.5,1586,"o",1
"1723",13,"maze","GH01357",2,2020-01-21,"7pm",1,1616,"aa",1
"1724",13,"maze","GH01357",2,2020-01-21,"7pm",1,1616,"1",1
"1725",13,"maze","GH01357",2,2020-01-21,"7pm",1,1616,"bb",5
"1726",13,"maze","GH01357",2,2020-01-21,"7pm",1,1616,"3",1
"1727",13,"maze","GH01357",2,2020-01-21,"7pm",1,1616,"b",2
"1728",13,"maze","GH01357",2,2020-01-21,"7pm",1,1616,"4",1
"1729",13,"maze","GH01357",2,2020-01-21,"7pm",1,1616,"dd",6
"1730",13,"maze","GH01357",2,2020-01-21,"7pm",1,1616,"w",1
"1731",13,"maze","GH01357",2,2020-01-21,"7pm",1,1616,"l",2
"1732",13,"maze","GH01357",2,2020-01-21,"7pm",1,1616,"s",1
"1733",13,"maze","GH01357",2,2020-01-21,"7pm",1,1616,"v",1
"1734",13,"maze","GH01357",2,2020-01-21,"7pm",1,1616,"e",1
"1735",13,"maze","GH01357",2,2020-01-21,"7:30pm",1.5,1646,"aa",3
"1736",13,"maze","GH01357",2,2020-01-21,"7:30pm",1.5,1646,"bb",4
"1737",13,"maze","GH01357",2,2020-01-21,"7:30pm",1.5,1646,"i",2
"1738",13,"maze","GH01357",2,2020-01-21,"7:30pm",1.5,1646,"m",3
"1739",13,"maze","GH01357",2,2020-01-21,"7:30pm",1.5,1646,"q",4
"1740",13,"maze","GH01357",2,2020-01-21,"7:30pm",1.5,1646,"dd",1
"1741",13,"maze","GH01357",2,2020-01-21,"7:30pm",1.5,1646,"4",1
"1742",13,"maze","GH01357",2,2020-01-21,"7:30pm",1.5,1646,"ee",2
"1743",13,"maze","GH01357",2,2020-01-21,"7:30pm",1.5,1646,"v",2
"1744",13,"maze","GH01357",2,2020-01-21,"7:30pm",1.5,1646,"l",2
"1745",13,"maze","GH01357",2,2020-01-21,"7:30pm",1.5,1646,"g",1
"1746",13,"maze","GH01357",2,2020-01-21,"7:30pm",1.5,1646,"p",1
"1747",13,"maze","GH01357",2,2020-01-21,"7:30pm",1.5,1646,"s",1
"1748",13,"maze","GH01357",2,2020-01-21,"7:30pm",1.5,1646,"e",1
"1749",13,"maze","GH01357",2,2020-01-21,"7:30pm",1.5,1646,"9",1
"1750",13,"maze","GH01357",2,2020-01-21,"7:30pm",1.5,1646,"d",1
"1751",13,"maze","GH01357",2,2020-01-21,"7:30pm",1.5,1646,"c",1
"1752",13,"maze","GH01357",2,2020-01-21,"8pm",2,1676,"aa",6
"1753",13,"maze","GH01357",2,2020-01-21,"8pm",2,1676,"1",2
"1754",13,"maze","GH01357",2,2020-01-21,"8pm",2,1676,"bb",2
"1755",13,"maze","GH01357",2,2020-01-21,"8pm",2,1676,"i",4
"1756",13,"maze","GH01357",2,2020-01-21,"8pm",2,1676,"h",2
"1757",13,"maze","GH01357",2,2020-01-21,"8pm",2,1676,"dd",3
"1758",13,"maze","GH01357",2,2020-01-21,"8pm",2,1676,"b",1
"1759",13,"maze","GH01357",2,2020-01-21,"8pm",2,1676,"ee",4
"1760",13,"maze","GH01357",2,2020-01-21,"8pm",2,1676,"ff",2
"1761",13,"maze","GH01357",2,2020-01-21,"8pm",2,1676,"w",2
"1762",13,"maze","GH01357",2,2020-01-21,"8pm",2,1676,"k",2
"1763",13,"maze","GH01357",2,2020-01-21,"8pm",2,1676,"n",1
"1764",13,"maze","GH01357",2,2020-01-21,"8pm",2,1676,"12",1
"1765",13,"maze","GH01357",2,2020-01-21,"8pm",2,1676,"q",1
"1766",13,"maze","GH01357",2,2020-01-21,"8pm",2,1676,"l",1
"1767",13,"maze","GH01357",2,2020-01-21,"8pm",2,1676,"10",2
"1768",13,"maze","GH01357",2,2020-01-21,"8pm",2,1676,"d",1
"1769",13,"maze","GH01357",2,2020-01-21,"8pm",2,1676,"8",1
"1770",13,"maze","GH01357",2,2020-01-21,"8:30pm",2.5,1706,"aa",5
"1771",13,"maze","GH01357",2,2020-01-21,"8:30pm",2.5,1706,"i",2
"1772",13,"maze","GH01357",2,2020-01-21,"8:30pm",2.5,1706,"bb",6
"1773",13,"maze","GH01357",2,2020-01-21,"8:30pm",2.5,1706,"a",2
"1774",13,"maze","GH01357",2,2020-01-21,"8:30pm",2.5,1706,"cc",1
"1775",13,"maze","GH01357",2,2020-01-21,"8:30pm",2.5,1706,"j",2
"1776",13,"maze","GH01357",2,2020-01-21,"8:30pm",2.5,1706,"dd",1
"1777",13,"maze","GH01357",2,2020-01-21,"8:30pm",2.5,1706,"ee",6
"1778",13,"maze","GH01357",2,2020-01-21,"8:30pm",2.5,1706,"ff",1
"1779",13,"maze","GH01357",2,2020-01-21,"8:30pm",2.5,1706,"b",1
"1780",13,"maze","GH01357",2,2020-01-21,"8:30pm",2.5,1706,"n",1
"1781",13,"maze","GH01357",2,2020-01-21,"8:30pm",2.5,1706,"11",1
"1782",13,"maze","GH01357",2,2020-01-21,"8:30pm",2.5,1706,"d",1
"1783",13,"maze","GH01357",2,2020-01-21,"9pm",3,1736,"aa",1
"1784",13,"maze","GH01357",2,2020-01-21,"9pm",3,1736,"bb",6
"1785",13,"maze","GH01357",2,2020-01-21,"9pm",3,1736,"2",2
"1786",13,"maze","GH01357",2,2020-01-21,"9pm",3,1736,"cc",6
"1787",13,"maze","GH01357",2,2020-01-21,"9pm",3,1736,"i",1
"1788",13,"maze","GH01357",2,2020-01-21,"9pm",3,1736,"h",2
"1789",13,"maze","GH01357",2,2020-01-21,"9pm",3,1736,"l",1
"1790",13,"maze","GH01357",2,2020-01-21,"9pm",3,1736,"q",1
"1791",13,"maze","GH01357",2,2020-01-21,"9pm",3,1736,"dd",1
"1792",13,"maze","GH01357",2,2020-01-21,"9pm",3,1736,"ee",2
"1793",13,"maze","GH01357",2,2020-01-21,"9pm",3,1736,"b",3
"1794",13,"maze","GH01357",2,2020-01-21,"9pm",3,1736,"ff",2
"1795",13,"maze","GH01357",2,2020-01-21,"9pm",3,1736,"u",1
"1796",13,"maze","GH01357",2,2020-01-21,"9pm",3,1736,"d",1
"1797",13,"maze","GH01357",2,2020-01-21,"9pm",3,1736,"f",2
"1798",13,"maze","GH01357",2,2020-01-21,"9:30pm",3.5,1766,"aa",2
"1799",13,"maze","GH01357",2,2020-01-21,"9:30pm",3.5,1766,"bb",1
"1800",13,"maze","GH01357",2,2020-01-21,"9:30pm",3.5,1766,"a",1
"1801",13,"maze","GH01357",2,2020-01-21,"9:30pm",3.5,1766,"dd",2
"1802",13,"maze","GH01357",2,2020-01-21,"9:30pm",3.5,1766,"b",1
"1803",13,"maze","GH01357",2,2020-01-21,"9:30pm",3.5,1766,"ff",3
"1804",13,"maze","GH01357",2,2020-01-21,"9:30pm",3.5,1766,"i",5
"1805",13,"maze","GH01357",2,2020-01-21,"9:30pm",3.5,1766,"h",1
"1806",13,"maze","GH01357",2,2020-01-21,"9:30pm",3.5,1766,"m",1
"1807",13,"maze","GH01357",2,2020-01-21,"9:30pm",3.5,1766,"q",1
"1808",13,"maze","GH01357",2,2020-01-21,"9:30pm",3.5,1766,"n",1
"1809",13,"maze","GH01357",2,2020-01-21,"9:30pm",3.5,1766,"k",2
"1810",13,"maze","GH01357",2,2020-01-21,"9:30pm",3.5,1766,"e",1
"1811",13,"maze","GH01357",2,2020-01-21,"9:30pm",3.5,1766,"g",2
"1812",13,"maze","GH01357",2,2020-01-21,"10pm",4,1796,"aa",5
"1813",13,"maze","GH01357",2,2020-01-21,"10pm",4,1796,"1",1
"1814",13,"maze","GH01357",2,2020-01-21,"10pm",4,1796,"bb",4
"1815",13,"maze","GH01357",2,2020-01-21,"10pm",4,1796,"i",5
"1816",13,"maze","GH01357",2,2020-01-21,"10pm",4,1796,"m",1
"1817",13,"maze","GH01357",2,2020-01-21,"10pm",4,1796,"cc",2
"1818",13,"maze","GH01357",2,2020-01-21,"10pm",4,1796,"b",1
"1819",13,"maze","GH01357",2,2020-01-21,"10pm",4,1796,"s",1
"1820",13,"maze","GH01357",2,2020-01-21,"10pm",4,1796,"o",1
"1821",13,"maze","GH01357",2,2020-01-21,"10pm",4,1796,"e",1
"1822",13,"maze","GH01357",2,2020-01-21,"10pm",4,1796,"d",1
"1823",13,"maze","GH01357",2,2020-01-21,"10:30pm",4.5,1826,"aa",4
"1824",13,"maze","GH01357",2,2020-01-21,"10:30pm",4.5,1826,"bb",3
"1825",13,"maze","GH01357",2,2020-01-21,"10:30pm",4.5,1826,"i",2
"1826",13,"maze","GH01357",2,2020-01-21,"10:30pm",4.5,1826,"cc",1
"1827",13,"maze","GH01357",2,2020-01-21,"10:30pm",4.5,1826,"a",1
"1828",13,"maze","GH01357",2,2020-01-21,"10:30pm",4.5,1826,"j",1
"1829",13,"maze","GH01357",2,2020-01-21,"10:30pm",4.5,1826,"q",1
"1830",13,"maze","GH01357",2,2020-01-21,"10:30pm",4.5,1826,"4",1
"1831",13,"maze","GH01357",2,2020-01-21,"10:30pm",4.5,1826,"ee",1
"1832",13,"maze","GH01357",2,2020-01-21,"10:30pm",4.5,1826,"d",1
"1833",13,"maze","GH01357",2,2020-01-21,"10:30pm",4.5,1826,"p",1
"1834",13,"maze","GH01357",2,2020-01-21,"10:30pm",4.5,1826,"s",1
"1835",13,"maze","GH01357",2,2020-01-21,"11pm",5,1856,"aa",10
"1836",13,"maze","GH01357",2,2020-01-21,"11pm",5,1856,"bb",2
"1837",13,"maze","GH01357",2,2020-01-21,"11pm",5,1856,"a",1
"1838",13,"maze","GH01357",2,2020-01-21,"11pm",5,1856,"cc",2
"1839",13,"maze","GH01357",2,2020-01-21,"11pm",5,1856,"i",5
"1840",13,"maze","GH01357",2,2020-01-21,"11pm",5,1856,"h",1
"1841",13,"maze","GH01357",2,2020-01-21,"11pm",5,1856,"12",1
"1842",13,"maze","GH01357",2,2020-01-21,"11pm",5,1856,"l",2
"1843",13,"maze","GH01357",2,2020-01-21,"11pm",5,1856,"v",2
"1844",13,"maze","GH01357",2,2020-01-21,"11pm",5,1856,"t",1
"1845",13,"maze","GH01357",2,2020-01-21,"11pm",5,1856,"ff",1
"1846",13,"maze","GH01357",2,2020-01-21,"11pm",5,1856,"u",1
"1847",13,"maze","GH01357",2,2020-01-21,"11:30pm",5.5,1886,"aa",2
"1848",13,"maze","GH01357",2,2020-01-21,"11:30pm",5.5,1886,"a",2
"1849",13,"maze","GH01357",2,2020-01-21,"11:30pm",5.5,1886,"i",1
"1850",13,"maze","GH01357",2,2020-01-21,"11:30pm",5.5,1886,"14",2
"1851",13,"maze","GH01357",2,2020-01-21,"11:30pm",5.5,1886,"h",1
"1852",13,"maze","GH01357",2,2020-01-21,"11:30pm",5.5,1886,"m",1
"1853",13,"maze","GH01357",2,2020-01-21,"11:30pm",5.5,1886,"dd",2
"1854",13,"maze","GH01357",2,2020-01-21,"11:30pm",5.5,1886,"b",2
"1855",13,"maze","GH01357",2,2020-01-21,"11:30pm",5.5,1886,"ee",2
"1856",13,"maze","GH01357",2,2020-01-21,"11:30pm",5.5,1886,"ff",1
"1857",13,"maze","GH01357",2,2020-01-21,"11:30pm",5.5,1886,"t",1
"1858",13,"maze","GH01357",2,2020-01-21,"11:30pm",5.5,1886,"j",2
"1859",13,"maze","GH01357",2,2020-01-21,"11:30pm",5.5,1886,"l",1
"1860",13,"maze","GH01357",2,2020-01-21,"11:30pm",5.5,1886,"o",1
"1861",13,"maze","GH01357",2,2020-01-22,"12am",6,1916,"aa",1
"1862",13,"maze","GH01357",2,2020-01-22,"12am",6,1916,"1",1
"1863",13,"maze","GH01357",2,2020-01-22,"12am",6,1916,"bb",2
"1864",13,"maze","GH01357",2,2020-01-22,"12am",6,1916,"i",1
"1865",13,"maze","GH01357",2,2020-01-22,"12am",6,1916,"m",2
"1866",13,"maze","GH01357",2,2020-01-22,"12am",6,1916,"cc",2
"1867",13,"maze","GH01357",2,2020-01-22,"12am",6,1916,"j",1
"1868",13,"maze","GH01357",2,2020-01-22,"12am",6,1916,"q",1
"1869",13,"maze","GH01357",2,2020-01-22,"12am",6,1916,"l",3
"1870",13,"maze","GH01357",2,2020-01-22,"12am",6,1916,"n",2
"1871",13,"maze","GH01357",2,2020-01-22,"12am",6,1916,"4",1
